% Fair or Poor Health,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Uninsured,% Vaccinated,High School Graduation Rate,% Some College,% Unemployed,% Children in Poverty,Income Ratio,% Single-Parent Households,Violent Crime Rate,Average Daily PM2.5,% Severe Housing Problems
25.589410117,21.285822663,35.6,5.6,41.3,40.357897077,12.419773292,8.3602771363,39,92.929292929,51.949541284,3.5427622474,30.0,4.2591312001,46.898395722,194.30792091,10.0,13.532763533
21.745638421,19.007814468,32.0,6.2,26.1,59.147659064,13.246360012,9.6335078534,27,79.661016949,43.44042838,3.3816425121,32.9,4.6419225288,20.258064516,316.07560528,8.9,18.027734977
27.010479833,22.845478643,38.1,5.2,34.4,41.581163859,12.156172245,6.9505055881,48,90.875912409,56.390838567,4.6540235777,32.7,5.5235941944,50.551267916,619.67042308,9.9,15.608337373
20.414403409,18.916973608,33.3,7.4,28.1,46.108185735,14.612652414,8.8549247938,43,90.977443609,53.641517662,4.1666666667,23.7,3.7304249094,30.402771763,518.59099804,10.0,8.4450402145
32.867584003,24.354407224,42.8,2.4,40.3,12.708553569,10.05838221,7.3102602534,25,86.071428571,57.254710056,6.1440677966,47.9,6.0034471162,61.062840978,1191.9390514,10.2,18.856065368
22.160024602,20.061536848,33.6,7.0,37.4,50.712957223,14.331725543,11.997152011,30,87.209302326,55.87144623,4.1598119859,27.9,3.9110187329,29.615384615,141.74668496,9.8,13.023255814
23.623821198,21.81181141,41.7,5.7,40.2,33.836391002,14.258441269,9.5064828576,44,82.119205298,45.155709343,3.8465283864,35.2,4.1971261245,51.36,347.70361568,10.5,13.305174234
23.878847287,20.483963328,33.6,5.7,31.4,60.487852096,12.921565868,12.98405467,35,90.43062201,52.011888432,4.1609396476,29.7,4.2093810445,32.174840085,296.81664152,9.4,16.782334385
22.076261622,19.385628677,34.4,7.2,31.8,68.084658484,16.004289793,10.510778253,46,91.363022942,53.044389158,4.469273743,20.4,4.8680831724,29.730294794,372.43062489,10.2,14.179755672
21.516630567,18.546803799,44.4,5.8,47.1,40.676993689,13.548154028,9.1533546326,33,88.421052632,62.551440329,3.8957399103,24.1,4.6314708065,30.579010856,169.81017648,10.2,11.833550065
19.188777642,18.180889407,33.2,6.2,29.5,83.641455997,15.280619845,7.6573374299,50,80.418653948,68.545297923,3.4871307013,25.9,5.0053166463,46.145176821,1059.6289012,10.8,16.334276891
22.104917161,20.486118772,35.0,6.3,33.2,41.465857866,13.949582336,8.9218250509,38,93.103448276,61.958568738,3.9721254355,26.5,4.3505732484,39.850784667,294.55502173,10.2,12.841530055
27.936662613,24.12771764,42.9,4.5,40.1,62.124000283,12.550322726,8.4730351765,42,81.060606061,44.46783318,5.15625,46.0,5.1721429716,59.363831308,776.78775417,10.2,13.694951665
15.445541423,16.490518717,30.2,7.9,27.2,58.641871581,17.404300483,7.5056325079,53,93.089430894,67.562258412,3.1065908933,13.0,3.6523798559,28.224845662,352.4580766,10.6,9.4875102615
23.072638152,20.044696997,38.4,7.2,37.4,88.489272679,13.859703097,11.652025378,35,86.486486486,41.40625,3.6757990868,30.1,4.5659168565,26.335450131,318.08172253,9.4,12.610340479
21.888274943,19.924647373,32.3,6.4,31.3,23.331299573,13.337979238,10.020484807,22,97.297297297,45.410334347,4.328711532,34.9,4.6574925662,20.491803279,126.76681245,9.3,11.580594679
21.429853361,21.649019947,31.1,7.3,30.0,78.226396488,14.71017687,12.859227185,47,87.829614604,51.520489523,3.579500657,23.0,4.5718811045,35.025380711,635.56239012,10.6,16.228809359
28.762924065,19.561479789,33.3,7.4,37.0,56.325477782,13.35090244,17.743724865,47,92.237442922,38.746241036,4.667507659,29.5,4.0930255845,26.350112085,216.05738484,9.9,16.985845129
26.318175821,21.088879808,37.8,6.5,34.9,45.093836886,12.321248398,10.479041916,36,97.727272727,48.776009792,4.7602621594,34.4,4.1021552261,36.705202312,,10.0,14.207650273
22.626568804,20.459451544,38.9,6.3,32.5,57.503630789,12.649002356,11.866666667,50,94.915254237,49.506649507,4.5407206832,33.0,4.9131442957,33.023067584,239.33942319,9.6,11.782477341
23.422520938,19.92321164,34.6,5.8,32.6,48.135161747,12.875477788,8.8951806104,45,88.316151203,55.710218285,5.5513784461,25.1,5.7099294355,42.487426655,583.01047675,9.8,17.24137931
20.980773497,18.995632143,37.2,7.1,30.7,57.427002024,13.070006516,9.804898298,36,93.442622951,38.893981057,5.2524911333,26.9,4.6836370352,31.100478469,277.78607485,9.8,12.087912088
20.147743381,18.972600972,29.8,7.5,25.4,86.425036318,17.007327168,12.418161979,49,87.382419721,62.801214149,2.6034315365,16.9,4.6946886277,29.477226594,454.59715024,9.9,16.306236147
20.225538187,19.345567322,31.4,7.3,30.6,56.982718356,15.03484265,8.5383799864,48,86.272439282,54.946808511,4.3745930267,22.4,4.9805381897,29.184031586,344.45365823,10.5,14.01580213
25.887393789,21.44540376,42.1,6.4,40.6,49.848484848,12.354744541,9.6650524617,22,89.855072464,47.839272176,4.7366560622,36.4,6.4439518683,41.384180791,161.01880992,10.1,13.869863014
25.062724311,20.807526357,37.7,7.7,35.3,53.820148749,13.860904709,12.00959397,37,87.328767123,45.871197155,4.1975308642,24.8,4.3695005945,44.948453608,333.9936426,10.1,14.085447263
12.412219044,9.7327103382,19.4,8.3,14.5,99.70223887,19.889669435,5.7827935577,44,86.814128944,75.55903676,2.9999469474,9.8,5.207726732,25.675750794,628.78196249,10.4,23.660496726
16.46323334,14.455123742,23.0,6.9,20.6,100.0,19.639058695,7.5669383003,21,,53.246753247,4.5703839122,34.7,4.1937458194,43.09623431,442.47787611,5.6,23.188405797
13.102499807,10.832189668,29.7,8.2,24.8,75.905069439,21.109092908,6.1959071423,46,88.483146067,60.956274,4.0051679587,13.8,4.2492997199,27.599577018,237.07073752,8.9,19.368421053
17.448755904,13.768327267,27.2,7.0,22.4,84.231818182,20.207333977,7.1636527881,39,84.51454322,68.975321278,4.9585248072,20.1,5.5744497659,32.411181005,327.05730855,8.9,22.694579264
12.329144758,10.951935641,30.5,8.2,31.2,60.445829128,20.181067608,7.3307759688,40,89.748953975,56.626950006,3.9576600628,17.5,4.638413537,38.301763553,327.24573793,9.0,20.321761219
19.415265469,12.217255923,40.5,8.2,27.9,74.882114011,20.121342379,10.728094538,43,89.344262295,49.083503055,12.927340687,14.1,4.2178708174,29.717783067,200.95805585,8.7,18.462643678
12.300484401,9.9405871282,24.0,8.5,16.2,96.884916947,19.595709913,5.8956173288,45,87.897242055,71.497177436,3.1514249783,9.2,4.7350666701,25.838223938,336.02779077,11.6,21.11007896
17.683363319,15.132244804,34.4,6.4,24.9,89.070255156,19.899523827,6.2334416396,36,80.97826087,43.697702218,5.5114948298,26.6,5.0737902988,34.214092141,609.10920066,8.5,22.233986236
12.034088656,11.220360679,22.5,8.2,18.2,89.581239161,22.291603605,5.4030715273,45,89.364640884,70.993512276,3.5702977432,9.0,4.8719885604,20.924652056,217.58394569,9.3,18.910114023
23.79711945,13.358907816,31.4,7.7,20.0,78.491160191,16.51386204,8.7343786523,44,81.496114843,54.534644783,7.4555093866,30.2,5.1304662962,40.725056398,541.77921571,15.3,27.633534254
18.473347161,13.18078902,32.3,8.0,19.3,66.101273025,19.836587324,10.980544077,37,81.696428571,44.569672131,6.5341576023,18.6,5.259362929,27.699150829,408.14134579,9.1,23.010204082
15.683096182,14.468508365,29.0,7.1,16.9,85.064216367,20.629193427,8.8795523313,37,83.822422874,67.455403839,3.5619655068,23.2,4.8216527468,39.343062883,432.13579506,8.8,24.715962004
24.612959002,12.840010729,34.6,7.2,31.4,69.086908691,17.11969222,7.9044018727,31,85.245901639,52.072102075,18.091619168,30.2,5.944400511,36.907725823,366.25347999,13.5,27.368995633
14.576148574,11.833847367,27.7,7.5,26.5,41.674754664,19.719014344,8.9622985488,40,39.862542955,59.63099631,3.8624641834,15.1,4.0312973447,27.418463239,600.45306913,7.3,16.614420063
22.520319051,15.31417715,32.3,7.7,22.4,75.938239536,18.291983119,8.5992791008,38,85.78053653,46.398403077,7.9755140221,27.4,4.9079297988,35.937396094,545.33785309,19.7,24.735548059
21.445589321,14.270521128,29.4,7.8,23.7,43.752206142,20.665934778,9.0041260157,35,80.448430493,51.102498412,7.7438866327,23.2,4.2451913176,36.440698789,443.3772393,16.7,24.363723264
18.04353192,14.401200944,25.1,7.0,23.1,65.548596613,18.755640373,9.244419004,27,78.061911171,49.4992324,5.2273663965,26.3,5.4320835534,38.607499244,535.47314438,6.9,23.668639053
15.204460729,13.718787061,40.9,7.5,36.9,54.182547643,23.872978,4.7716428085,33,86.305732484,37.114661654,4.7883624609,15.8,4.5764685807,28.130182421,586.92995433,7.4,15.789473684
16.418669345,10.847678109,21.7,8.5,16.4,97.645296862,18.86232279,10.059485018,38,81.568783693,63.040266045,4.6692577459,19.9,5.3604206501,34.919271274,488.34611236,14.2,33.391126028
22.548282987,13.444284132,35.8,7.7,28.0,70.287342989,19.555875063,10.38586454,36,83.205417607,45.126793501,7.0146924977,28.5,4.5649361775,31.755196305,620.23550783,14.0,24.830751578
10.57673869,9.7252337607,16.6,8.8,12.6,97.244551502,20.298128599,5.4131949119,48,87.120913746,75.947813021,2.383230223,6.4,5.6595276269,23.590340302,177.85725089,10.3,22.42816092
13.715956756,11.745263222,23.8,7.5,20.7,48.742534656,18.769730493,7.9952644041,27,85.840707965,60.302943698,5.298186089,23.2,4.540157857,31.160968661,431.42857143,9.2,19.986216402
16.507229143,12.905413824,32.1,7.6,18.6,72.256691067,18.974861155,10.72739553,28,83.540669856,57.193349263,3.938058668,25.5,4.9582172702,41.898085737,640.48580677,8.8,27.77858072
22.709474944,14.129606461,28.4,7.6,21.8,69.550769568,18.611681806,8.7471237822,41,88.482023968,47.63789992,8.2957853875,28.5,4.570727643,37.48785075,555.33866693,12.0,24.894595631
16.446233854,13.824458393,28.3,6.8,25.3,46.293619657,17.677770627,10.530470477,17,85.849056604,48.541247485,7.5495438817,27.2,4.138161424,22.534369396,504.7955578,6.6,16.485013624
13.811942517,11.936718182,25.4,7.4,17.5,92.486973666,22.544157896,9.9790180445,42,36.301369863,61.667102169,3.8479587048,11.6,3.0294751977,22.11430706,262.06203331,6.1,13.636363636
21.68177363,12.249990899,27.7,8.6,19.8,90.285430676,19.164871412,11.469413147,43,84.706099134,46.897482768,6.2693868078,19.2,4.2308656659,33.122794637,420.63614456,6.7,29.750228329
14.121671961,9.9328479729,23.8,9.0,18.5,89.78488321,20.176223321,8.5375290173,41,86.951364176,64.027627148,2.9256710532,8.9,4.476029654,27.652079664,397.68136308,10.6,22.055696203
11.943551373,11.508296567,22.0,7.8,14.4,81.079138148,20.822974969,7.0499404982,46,49.969933854,73.289587957,3.4663392674,13.7,4.6757776035,29.439528024,264.19005426,8.1,20.524824443
13.902377773,9.311197445,19.4,8.9,15.2,99.704707145,19.925124702,8.3365759293,46,89.183238806,69.9283117,2.9248332437,13.3,4.7257052851,25.323313081,213.58280579,10.6,27.032674212
10.64040164,9.7846207167,20.8,8.5,15.2,93.943725031,19.618327414,4.2716778146,48,90.475376197,78.280902973,3.1515066437,7.2,4.657058583,20.364516622,161.99867528,10.5,18.126965553
13.761088815,11.489555607,26.9,7.6,23.5,97.950717249,19.348566637,6.904315197,23,80.722891566,70.741989882,7.4923547401,19.6,4.4939339914,35.003274394,574.82224099,9.9,18.268656716
17.059475739,12.499944322,27.1,8.3,20.7,88.920466871,20.439441155,8.9320239584,36,88.875356464,54.994277078,4.3765350783,17.1,4.7289275671,29.909964025,291.24456001,14.8,25.805743112
15.80089097,11.550028552,28.9,7.6,18.7,97.365850289,19.953298478,6.4159371791,44,81.033849383,66.595771763,3.7931315998,20.5,4.850011511,33.393782889,508.24109624,9.1,22.533114624
17.459972888,10.783185266,32.3,9.4,28.2,66.398885451,20.732695839,8.1051770391,47,90.246768508,57.779208239,5.0568531536,11.9,3.7203308133,30.539699014,298.70306703,6.2,23.979298447
19.837560581,12.628276552,28.8,8.1,22.9,84.34790513,18.763279846,8.3338412857,30,83.376744186,55.148542728,4.0351497872,21.4,4.6187612029,35.895140642,441.88442142,14.9,27.033380728
14.458895214,10.753175291,20.3,8.4,14.4,96.970257935,21.600612552,8.4051288606,41,81.071011105,71.795776088,3.3075764056,14.9,4.7082880695,28.773415173,327.71883112,10.4,25.157959624
11.477559096,10.326062381,18.4,8.2,13.8,100.0,23.11654878,5.0078621127,41,71.394669587,87.197258277,2.3533315843,10.9,7.0685381086,24.97970604,760.46400445,9.8,24.854608389
17.342112673,11.706166224,32.7,7.9,24.9,85.658523346,19.694401227,7.5756058325,43,81.727127346,50.738087568,5.9962559783,20.5,4.8417108463,32.863146611,787.32183644,11.9,25.058072664
13.155328644,10.783296935,25.5,8.1,15.0,87.575518197,20.264998405,7.2576262211,48,91.513917176,69.886001783,2.945642918,10.8,4.6842375492,26.288113566,408.22505811,10.5,22.369618313
12.261845994,8.6133573373,21.2,9.1,15.6,99.742779953,18.833591667,5.4100817418,48,87.743243243,77.961942328,2.1999450398,7.0,4.8917664097,20.718830632,209.11245996,9.2,23.799854412
17.130036044,11.377310554,24.6,8.6,16.4,92.189811156,20.858405151,10.508552834,45,87.432808156,59.476800675,3.8934369491,14.7,4.7347709072,32.39224006,318.05052279,10.2,29.325410696
12.166326555,8.2690140125,19.4,8.9,15.9,99.08792002,16.734114158,5.1015067133,47,85.239238869,78.098698887,2.6012486604,7.1,4.9893136864,21.58580784,264.08835127,8.9,23.098407227
15.248519697,11.440834335,19.0,8.3,11.4,94.036176262,23.174929241,7.3566808744,48,81.681775555,67.273449799,4.8969975739,14.5,5.5512738532,29.118716215,409.52586412,7.5,26.830422891
14.385074617,13.963535044,23.8,6.9,19.5,77.944736293,19.263739051,7.0985887624,40,86.939759036,67.938001528,4.943744526,18.2,4.8127296712,32.831190683,726.13674647,8.4,21.881947931
13.772263772,11.80830717,24.7,5.8,28.5,70.185185185,18.046121479,7.844080847,18,100.0,53.791887125,6.0250391236,18.0,5.7664028593,38.775510204,422.22597534,6.7,10.980392157
15.879866179,14.066326017,31.8,6.6,23.3,72.485523385,18.486669363,8.6399950646,31,79.676674365,61.959885387,6.6973004021,24.2,4.5124639202,35.295478201,343.55545308,9.6,21.134155946
15.021336128,11.705074337,30.3,8.0,23.3,96.685327475,19.786978417,5.6540730841,38,81.374853114,64.567282836,3.8946981943,10.2,4.2425851883,35.379094496,476.30025821,11.0,21.326084713
14.139892629,10.07567654,22.4,8.5,15.5,93.724657868,21.610468886,7.5824442529,43,80.905687288,66.01118074,2.7394910577,11.7,4.5232962769,29.546415839,367.91949455,10.1,23.422994525
18.416161201,12.789751068,30.5,8.0,24.3,90.954081325,20.547136544,6.9565051394,43,83.869822485,53.235443944,6.4047499774,21.4,4.4180396537,32.37921304,578.4520988,12.3,24.182469324
16.616730033,11.952152448,31.8,7.0,24.5,67.147999198,18.870890756,8.5915683549,49,83.189407024,56.794383149,7.4587153946,18.0,4.4669668473,30.696760744,351.79749787,9.4,21.323758976
18.045139355,14.258973789,27.9,7.1,28.0,58.999732127,18.830959957,7.8176409165,39,87.763157895,53.366343443,5.658315773,24.2,4.6366843034,34.519147806,540.13753282,8.7,20.275715801
16.384605766,14.700216999,33.5,7.0,24.2,87.704918033,18.389944672,8.7089381207,36,74.358974359,59.555555556,5.6936477587,31.3,5.1414761108,39.455468389,380.32936523,7.8,23.674588665
25.742945903,13.799712245,37.1,7.5,26.9,60.321724912,18.021422307,8.7607049894,41,86.146559663,45.637798111,9.6041331645,28.6,4.8474482897,36.444379018,381.80764333,17.8,26.91662629
13.20999481,11.343019399,33.2,7.2,20.9,86.123001897,21.10129387,6.3608399091,45,85.689354276,57.864617397,4.6019026196,16.5,4.8042772987,30.744154676,316.15673143,8.9,21.009735114
15.154672198,10.561021793,20.7,9.0,17.2,97.69930938,18.565430894,9.2582189133,45,86.089380451,63.946824631,3.7737710463,12.4,4.3428423519,26.589306282,240.48967302,11.2,23.743224178
15.900906093,10.906577644,23.9,8.0,13.8,96.03732157,21.207740794,5.9785182725,50,86.861614498,69.709383496,4.2039108719,15.2,6.0906594604,25.932128691,331.88943992,9.8,23.447515335
16.392537223,14.179140049,34.4,6.8,33.8,87.878871873,20.73637063,7.4102194215,40,75.025278059,60.180845524,6.4069055643,21.8,4.603197478,33.069566484,413.7271153,9.6,23.094913272
16.643578713,16.324605425,27.8,8.7,19.9,93.051904086,18.915457358,11.026551173,46,77.259086362,57.044557101,3.471144192,12.6,3.72593558,31.022795686,372.42750473,9.2,18.129133858
22.840436161,17.284642561,24.0,8.2,23.9,83.127225639,16.539377237,13.191061625,41,80.0,60.333250435,4.1671599384,24.3,5.2037024571,21.285347044,,4.6,19.512195122
11.684058075,13.263552471,22.1,8.4,16.6,98.142667084,17.881841129,8.5250561118,53,83.483870968,71.496995835,3.2228447278,10.3,3.980582245,28.105155792,329.9652518,8.1,16.545536889
13.831244068,13.476071073,23.9,7.8,12.5,89.407480967,15.932279393,12.915392457,32,84.337349398,67.487299726,3.4064665127,20.7,3.9221422329,21.095518334,190.26029227,4.4,18.680297398
15.613659835,15.17142555,30.8,7.5,28.5,81.309398099,15.884236424,15.795586527,22,90.697674419,65.687583445,1.8393898609,29.3,4.5543367635,22.052704577,96.471885336,5.6,11.326860841
19.999430047,18.217267397,30.0,7.2,24.1,81.551007847,17.802270067,10.371106693,35,82.471264368,27.998042095,3.1730292514,30.4,4.1847672779,32.214765101,133.48758565,5.4,19.186046512
11.612699398,11.318441782,15.2,8.3,9.5,96.214783054,20.226717701,6.772989506,53,89.259337413,83.009313361,2.8474579769,6.7,5.1871875101,25.671526628,242.3764358,7.7,19.624807957
9.7237924569,11.625377957,19.6,8.6,13.0,99.452486178,20.123194893,4.7788025375,58,,86.824186992,2.9259594133,5.1,3.8058645335,15.011164274,50.922081381,8.5,12.266069976
12.804392222,13.488872927,15.6,8.6,17.1,97.125049132,18.558286232,10.173031026,47,87.037037037,62.68558952,2.6885043263,13.7,4.3956170213,22.869653082,61.134442613,4.2,13.96250808
12.989137495,14.000025537,23.8,8.0,30.9,48.474945534,18.075661475,14.8981026,38,83.333333333,59.267734554,1.8010291595,20.4,4.1027323348,15.384615385,80.14961261,5.8,7.7419354839
10.47247951,12.483216724,22.2,8.7,16.7,81.811179577,20.325878278,5.5105771742,47,86.206896552,72.899353647,3.0288065844,10.2,3.6105832832,22.820163488,562.54136334,4.6,10.317460317
22.693590583,15.554174957,26.1,9.0,25.5,22.117248062,14.582967976,10.739709068,32,87.943262411,59.639953542,4.387254902,27.5,4.9662943891,26.877828054,44.952478808,4.4,15.172413793
27.970707818,17.104496838,27.9,4.7,25.1,41.486946652,12.299856387,14.85628966,34,86.206896552,55.067567568,4.2931937173,36.9,4.8444200574,42.62295082,226.24434389,4.2,19.933554817
18.807642967,18.629092853,30.9,8.0,20.5,33.127253993,19.601996375,11.060948081,39,91.176470588,34.386174017,4.3705153294,29.7,4.5085175361,34.776536313,65.18904824,5.4,18.29787234
13.443431862,13.658191367,27.9,7.7,21.2,94.994124559,15.231963976,12.610062893,43,93.333333333,54.809437387,3.6562203229,24.9,3.9174177717,18.586387435,125.15644556,4.2,24.615384615
15.658743653,14.599282442,26.7,8.0,20.4,73.252132334,15.387816627,10.723033657,40,84.122562674,42.662337662,3.9391286782,23.1,4.5823898046,24.044870753,84.296945152,5.3,19.20997921
15.084856657,14.664503351,16.6,8.1,12.8,99.453477251,26.609421093,10.741990131,48,70.151828847,74.816460986,3.1844618802,16.7,5.0739968931,34.355279575,631.46154365,8.2,19.016615078
14.541086226,15.27942802,20.7,4.1,17.3,27.810077519,15.936644711,11.703511053,32,91.666666667,63.315217391,2.8404344194,16.5,4.0441176471,44.662921348,175.3507014,4.4,13.888888889
8.1206450181,10.723985989,19.6,9.2,10.6,93.392184681,20.955009656,3.7801851723,54,90.806988353,88.21398199,2.8613260824,2.5,3.3421093307,14.909168482,113.61496356,7.0,10.564399421
12.262054388,12.546902347,12.9,9.1,12.0,97.844703719,22.054944532,12.249933178,52,74.909090909,71.436657987,2.7315160052,8.1,3.5153954471,21.672084688,144.27581038,4.2,18.223105308
10.793960606,12.732064686,28.0,8.7,18.7,56.250541454,19.393361717,7.7903486493,41,86.976744186,74.051813472,2.8403395041,7.2,3.9485348937,14.692982456,4.2722262571,6.2,13.535589265
12.590610915,14.264909913,22.3,7.7,16.4,88.350424178,16.585149343,7.610916447,46,76.553643203,74.94438681,3.9361108804,13.2,4.1735338854,27.276902887,399.61498249,6.1,16.008103338
16.074168981,15.569836581,27.3,7.2,20.8,64.87057919,18.321507067,9.0719463822,44,86.440677966,40.288936959,5.2014078999,22.1,4.4813823194,31.405284606,225.26871339,5.0,14.670750383
13.165406817,13.763628695,23.4,8.7,14.1,93.858731313,20.750121623,13.844038499,44,83.69047619,54.938535869,3.2113057668,11.4,3.6151458721,19.276866421,188.98070679,5.1,21.473278767
10.475343256,12.742128838,27.0,9.1,19.3,81.694541445,19.785498657,4.3435144784,46,81.481481481,76.755748912,2.5462342536,10.1,3.2568341754,14.712643678,286.16265116,4.6,23.505976096
11.836602538,14.168644525,18.3,8.5,14.2,74.654719396,19.320751334,10.638970066,46,84.732824427,64.078851302,2.6822627811,11.7,3.6549183061,25.720789074,80.809635587,4.1,15.371329879
13.138637749,14.971350569,16.6,8.0,14.5,90.903158444,21.626391322,10.489662677,44,95.973154362,80.693179293,2.5880857247,10.4,4.2662311798,29.848171153,179.08196927,4.2,20.456273764
12.127611981,12.894842733,24.4,8.2,24.5,41.637010676,16.389835431,10.526315789,20,100.0,72.932330827,2.614379085,17.0,4.3442622951,30.303030303,254.61489497,3.8,18.75
17.300850253,13.173637306,26.6,7.6,21.4,75.368797497,13.807498553,7.928331467,27,86.79245283,60.79447323,6.529209622,37.4,4.7574179484,37.367915466,409.06487769,4.4,16.293929712
13.964569197,14.462951644,28.0,8.3,23.2,87.159253945,17.251962646,13.644859813,40,100.0,61.087866109,2.6239067055,20.0,4.0333438047,10.931174089,0.0,3.4,10.569105691
9.347265343,12.320125467,20.6,8.6,13.9,99.182479239,22.110100039,6.7507525323,51,85.347083269,77.137490848,3.0271479946,8.0,3.9888210274,24.466776583,253.58037445,8.4,14.046689153
13.462156227,14.415797501,30.1,4.7,30.9,58.512160229,16.567570503,11.260827719,31,100.0,64.788732394,1.7653167186,19.2,3.6170057809,29.736211031,,5.8,10.344827586
14.33741347,14.119193893,31.1,8.4,20.7,27.859733978,17.71473907,14.905958868,35,89.130434783,47.006432459,2.0280811232,20.1,3.4837364798,33.054159687,206.29533506,6.1,10.756302521
16.46451412,14.969632987,24.8,8.3,18.1,86.744186047,19.999348869,11.744966443,46,55.357142857,61.336613366,2.6358806702,18.5,4.8940499435,32.410423453,201.54517971,3.9,12.980769231
12.422990795,14.778477805,18.4,8.4,13.6,75.423695796,20.198982803,11.554570091,47,80.182232346,75.637583893,3.0257704652,10.8,4.121813395,20.557723422,174.58228218,5.0,14.672529507
